RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23
94736,3041,85020,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,830.9308043,850.607749,854.8949552,875.6120006,873.0951857,865.2984589,861.0251192,869.3506128,869.2768112,888.905175,888.9254986,906.9585137,897.2581237,909.1393607,917.5510234,929.6462677,934.1734359,930.4022627,920.120421,914.4566994,927.6944899,942.6371881,947.5066299,948.8018926,962.2165104,977.8672043,998.7262863,1010.990269,1019.83953,1003.078653,991.6172542,988.7069657,993.9374029,998.7773964,1002.173424,1000.725877,997.6675113,1000.286046,1016.4739,1022.289403,1029.994273,1036.274264,1048.692368,1061.768215,1062.219914,1063.174288,1054.267145,1071.118391,1065.399161,1081.763555,1084.84076,1111.043203,1108.441882,1104.209204,1104.590637,1114.87674,1122.138836,1130.409581,1139.505661,1163.465882,1153.599205,1141.341227,1121.777869,1133.495495,1151.337387,1159.770821,1169.168142,1184.039382,1207.395761,1245.411853,1252.331915,1254.145661,1240.194572,1252.602667,1293.837355,1339.48507,1401.588891,1433.81619,1470.671293,1424.303847,1460.0482,1476.353433,1564.039114,1574.254236,1592.188784,1596.397437,1610.062037,1618.703681,1630.871588,1634.116423,1623.666414,1612.109401,1594.798952,1603.48425,1586.909545,1586.366908,1582.551062,1592.501684
94960,3090,85388,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1068.786089,1084.698712,1090.41141,1111.130247,1115.83279,1123.005199,1128.82954,1132.011822,1129.525368,1144.751208,1152.052895,1165.062162,1156.075699,1160.997719,1174.286089,1183.468683,1197.168457,1208.636626,1217.74589,1216.033422,1214.860071,1213.481737,1219.167291,1223.037793,1228.549685,1241.537713,1253.230154,1273.193698,1289.410561,1298.143451,1291.624382,1292.550056,1276.99762,1285.666665,1282.314095,1296.854062,1306.073266,1314.945701,1339.506855,1350.159232,1367.882899,1379.72682,1382.511674,1387.816035,1369.141102,1384.812352,1387.803419,1414.664699,1423.974079,1435.780724,1454.17165,1460.451962,1489.344689,1501.197684,1513.263787,1501.398145,1492.55578,1498.116215,1497.676362,1498.450916,1510.236562,1534.852341,1571.755551,1584.443915,1612.145634,1635.476206,1667.817906,1699.181113,1730.322846,1754.480826,1785.754314,1804.342025,1842.444282,1878.332327,1942.925058,2002.557695,2018.720188,2024.115597,2029.904706,2067.410295,2088.451666,2115.863963,2130.867447,2150.77348,2170.942972,2194.115982,2229.778377,2263.899018,2282.711473,2285.52686,2273.231336,2273.712457,2221.511966,2174.44207,2151.259526,2197.468539,2265.750576,2306.484524
94764,3219,85050,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1534.434481,1547.258838,1546.840351,1563.828543,1579.523116,1597.965291,1596.008117,1583.413607,1569.70281,1573.878401,1589.673267,1615.011049,1615.466591,1628.70344,1635.812507,1631.126043,1632.077274,1614.540598,1638.812198,1646.935917,1654.754026,1648.554292,1637.165597,1640.256969,1654.158201,1665.808608,1689.074837,1695.856802,1700.93764,1689.710701,1685.979989,1683.768611,1702.777267,1695.205092,1712.370101,1705.287002,1737.554802,1737.266453,1753.834136,1764.825473,1769.539523,1773.270066,1784.964718,1803.671651,1804.55324,1829.541011,1824.454051,1861.218538,1842.039654,1870.532624,1859.16683,1886.542717,1885.607298,1917.978139,1900.367465,1925.288702,1942.22837,1973.706487,1985.549597,1963.164466,1966.546038,1961.549774,1981.176424,1985.580667,2013.611646,2032.542783,2099.016456,2119.687696,2142.336172,2153.795143,2179.892862,2212.088966,2237.634723,2264.692572,2332.667169,2340.965949,2384.411226,2429.348913,2522.862773,2604.324436,2607.159593,2608.801318,2645.160747,2665.453096,2738.911159,2731.51136,2759.61926,2741.096035,2744.241277,2741.357135,2724.219611,2780.727585,2781.88144,2797.999227,2750.900772,2788.308293,2831.198998,2803.119048
94907,3431,85331,zip,AZ,AZ,Cave Creek,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.16823,2875.139159,2956.548602,3074.205402,3157.866694,3009.836013,2920.891566,3000.270593,3021.281169,3156.957624,3134.762811,3177.19803,3077.088528,3149.761905
94927,3621,85351,zip,AZ,AZ,Sun City,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.125984,1709.465968,1757.628027,1745.81971,1707.773137,1602.836059,1526.015448,1555.475628,1607.368931,1635.222222
94849,3635,85257,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,1007.705122,987.2170288,994.4336266,999.5049056,1029.454545,1038.055073,1037.253755,1036.749327,1019.951829,1038.541785,1028.981806,1032.836977,1027.653183,1029.485306,1052.096245,1061.166905,1068.547277,1072.52431,1072.465455,1076.766183,1063.704414,1080.192624,1091.99158,1119.324762,1113.826804,1122.048755,1128.833773,1140.074141,1145.805253,1139.85938,1129.325656,1182.381162,1175.268958,1205.618047,1175.53269,1206.574369,1186.086413,1197.472628,1221.242297,1257.432724,1270.375875,1267.718801,1274.467367,1285.584554,1294.393177,1303.989408,1301.324241,1309.779018,1324.343505,1331.797699,1351.391521,1364.535791,1379.860892,1380.691016,1388.736287,1399.178851,1420.523226,1429.066785,1431.774184,1438.495755,1448.926041,1442.187297,1399.161816,1388.130966,1384.729737,1404.135676,1424.032879,1463.871219,1534.074474,1561.648419,1559.556647,1568.246184,1599.541636,1667.537626,1674.533097,1724.914537,1757.562223,1836.105008,1878.4865,1921.702596,1934.136098,1939.93207,1932.884847,1943.321417,1970.324158,1991.827512,2003.632305,2000.558007,2006.745102,2011.204421,1988.674131,1997.461075,2017.405334,2046.502236,2055.341464,2048.003562,2033.413462
94766,3869,85053,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.7916898,815.862029,815.3988301,833.3214219,845.1899735,851.5071054,850.2080628,862.355498,879.1961974,894.7337173,905.7715318,901.1824246,898.8665965,889.0656099,899.1303989,910.1204788,927.1238869,936.4804814,936.9978314,934.5646858,924.496875,935.1818175,940.8911541,962.0112928,961.5432211,959.1962423,958.1595985,975.7015136,1004.039306,1006.620446,1005.287667,1009.369108,1029.970284,1057.149781,1046.800304,1058.735662,1064.926892,1091.138702,1103.043032,1104.08187,1122.319825,1164.923841,1220.772526,1265.1019,1306.511362,1331.897662,1372.997475,1390.200778,1405.722227,1383.004648,1382.008635,1369.786782,1439.703697,1447.332468,1474.05469,1422.277332,1392.469551,1380.308719,1371.520562,1351.987827,1317.750046,1307.320804,1334.629327,1365.570348,1376.470716
94955,4347,85381,zip,AZ,AZ,Peoria,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,786.2337784,796.4151252,796.5124392,803.7902357,,737.4490335,771.0550566,,910.5322163,910.0724959,927.2536989,941.164095,952.7367393,962.5747237,959.2320836,963.5478461,920.0336527,936.25925,943.3961845,989.0588955,983.2828481,1003.551296,1010.877516,1030.782803,1042.371295,1048.470164,1040.864571,1023.636176,1036.593568,1053.675284,1071.905452,1071.002868,1072.588114,1089.424058,1065.372725,1087.495589,1090.573354,1147.645403,1158.942261,1191.522693,1187.596362,1193.148005,1192.124269,1211.468971,1206.162564,1190.489862,1199.743264,1213.452424,1206.126706,1196.355638,1197.487358,1237.826396,1259.680563,1280.565585,1284.059943,1296.40151,1297.068295,1299.519039,1303.642667,1332.290691,1390.032568,1444.225826,1503.540704,1539.620303,1589.924703,1603.556417,1623.328019,1624.526263,1640.493225,1633.550187,1635.039816,1649.052869,1658.752993,1672.716406,1668.387932,1655.927615,1622.941912,1610.620119,1599.566885,1614.187652,1632.501423,1638.232566,1624.645502,1582.414108
94949,4362,85375,zip,AZ,AZ,Sun City West,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.584719,2140.462826,2211.027315,2264.824948,2270.250997,2175.928301,2086.862064,1964.004035,1877.5
94886,4364,85304,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,1081.639815,1047.157942,1045.564161,1052.348523,1038.261444,1040.222381,1069.179844,1084.889794,,1071.87224,1084.121862,1086.58265,1127.395011,1122.941291,1125.344976,1121.010896,1135.648178,1141.788034,,1148.397348,1149.58306,1143.714714,1143.668639,1165.151769,1182.68655,1196.800004,1204.92256,1209.129548,1201.511872,1203.966455,1172.213857,1186.237599,1184.710241,1233.945198,1240.634867,1266.455545,1260.607039,1290.467745,1300.169252,1326.737225,1304.00891,1302.952511,1297.607689,1297.203479,1308.694177,1319.473417,1343.18781,1344.871466,1363.614528,1365.845225,1381.294641,1387.457382,1405.401531,1404.571185,1413.823182,1444.081743,1459.73778,1441.865671,1422.232158,1411.008182,1413.57296,1429.369929,1430.272358,1458.88246,1485.716567,1514.733159,1532.125454,1542.511943,1565.872058,1575.345043,1578.783896,1606.845077,1648.422375,1713.491511,1778.18473,1851.738052,1882.15065,1920.622033,1948.923869,1955.270466,1925.452335,1921.534412,1945.614501,1999.410575,2030.690881,2024.67083,2065.962982,2050.108437,2088.198848,2046.338671,2037.419102,2009.466608,2027.608647,2034.725415,2079.146523,2094.331783,2105.444444
94962,4380,85396,zip,AZ,AZ,Buckeye,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,1330.560037,1355.761511,1346.773,1371.977067,1372.849009,1366.184918,1354.845446,1358.992089,1353.161814,1352.669141,1367.265449,1390.297404,1414.117169,1424.267649,1438.728479,1448.905699,1444.401847,1447.564166,1443.53278,1461.40513,1442.902419,1442.198974,1445.573,1473.987601,1480.316928,1490.757021,1493.356419,1522.444705,1505.056645,1493.843637,1497.161242,1542.019033,1562.783886,1565.785739,1540.261266,1541.870715,1541.57858,1554.501874,1577.019476,1584.085925,1608.553081,1620.384637,1608.45276,,1620.491268,,1687.106439,1637.674495,1656.122014,1638.97243,1675.018949,1689.473312,1733.613393,1760.752444,1819.749445,1840.346574,1867.211421,1914.640176,1925.275129,1932.026581,1911.679889,1939.523984,1992.835052,2026.538072,2035.634246,2073.119351,,2152.402061,2153.669674,2177.790421,2182.02759,2218.899895,2243.838424,2248.149698,2247.402666,2268.851019,2292.512422,2258.871445,2251.08744,2198.086916,2188.661525,2148.265559,2200.851776,2238.454469,2268.801347
94730,4417,85014,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,780.6483566,799.9942755,803.5446906,809.4957211,807.1670737,814.4951599,812.2887279,825.0453779,840.3745705,844.4695081,850.6981678,839.0830992,842.65292,845.4039589,867.5063673,890.0401303,893.3957186,886.3676267,875.2763372,869.820131,880.8588305,883.6729891,904.5368668,910.8140283,925.0417344,922.8175267,927.0086812,932.6355193,941.2965673,947.7961339,940.8999848,935.1558579,941.1285909,957.2384277,960.1877421,956.5350726,958.2761049,969.8089196,989.4517154,1012.650395,1027.45939,1023.774399,1025.614279,1030.059298,1040.040746,1035.242111,1032.246948,1040.137483,1051.609545,1073.023206,1081.662173,1078.609089,1085.14398,1094.161802,1099.612687,1085.462165,1082.793422,1115.837274,1128.737036,1138.685476,1128.84248,1141.665785,1148.962916,1158.602052,1168.861189,1178.948044,1190.062265,1201.859302,1206.859233,1193.900803,1192.135149,1193.132274,1227.282598,1255.112258,1299.102037,1314.348342,1346.769803,1371.346041,1406.435823,1434.389549,1475.743153,1496.855244,1521.457641,1524.556432,1535.572326,1555.610882,1613.141382,1650.653779,1655.811322,1607.551539,1602.527822,1603.774583,1626.091405,1621.434825,1625.671505,1593.870618,1628.994598,1639.292121
94791,4619,85085,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,1066.323001,1071.018191,1073.983603,1071.339135,1077.950482,1085.461412,1105.61567,1114.910046,1117.052197,1113.569576,1106.719065,1109.007535,1109.610768,1107.814492,1111.81282,1122.949831,1139.929305,1149.97413,1151.766338,1149.836588,1161.475882,1149.911245,1135.494432,1120.935582,1109.399728,1126.162981,1128.417745,1169.484142,1186.823976,1209.455678,1206.295179,1218.754969,1208.714899,1206.556832,1206.638382,1220.438929,1235.304286,1225.844997,1227.000817,1251.18331,1283.335963,1309.916007,1299.202005,1301.401398,1297.910058,1304.458354,1299.82157,1299.697168,1298.251473,1306.091195,1327.335811,1366.253641,1376.571788,1377.247751,1375.065777,1379.077103,1382.066746,1392.655418,1421.233376,1452.789237,1459.397037,1480.532667,1486.967947,1520.251471,1554.723791,1621.571463,1670.34408,1731.110423,1758.416771,1798.282989,1801.791918,1818.818873,1792.972418,1795.01684,1792.994149,1832.112408,1829.058839,1844.75283,1838.621691,1862.832185,1886.850264,1914.825982,1941.047195,1945.844257,1924.578071,1907.892767,1912.54435,1912.424561,1907.721968
94740,4648,85024,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1007.82279,1009.013529,1014.113313,1017.924572,1025.238874,1025.232144,1032.939634,1038.723445,1041.985543,1043.374892,1039.828878,1061.833058,1074.098479,1088.000444,1080.798866,1075.656477,1060.748575,1055.207643,1060.767532,1071.042391,1072.014334,1071.437496,1072.958827,1087.784826,1092.842229,1116.575438,1122.453594,1141.101616,1140.872507,1150.290573,1148.705464,1152.390655,1159.157486,1153.168045,1148.47397,1134.763521,1141.453465,1154.329805,1170.349168,1187.898489,1201.28752,1212.01038,1226.081561,1233.095176,1243.152784,1239.490945,1244.936241,1256.243083,1268.504713,1282.081828,1283.564949,1299.24833,1303.336218,1316.899672,1320.533472,1331.400533,1328.853366,1334.498033,1344.45197,1355.186275,1351.689888,1328.566085,1320.568606,1319.240522,1345.936047,1366.644723,1392.749652,1396.15151,1421.881999,1445.073354,1452.506885,1466.018401,1482.127898,1539.676071,1584.209551,1629.7657,1696.757608,1753.004395,1787.634844,1797.949268,1822.09738,1861.591688,1882.219692,1876.861527,1870.051523,1851.692566,1864.646395,1885.14253,1921.294611,1901.376798,1881.771938,1861.030311,1865.454671,1865.500497,1854.510097,1861.019508,1832.562132,1850.637513
94722,4929,85006,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,759.1219919,762.2056071,769.7908304,776.264257,765.9083266,750.0934229,740.1827925,733.3378875,750.1460631,769.6831311,800.4937736,809.4132151,824.9164843,831.2250071,831.0193974,820.1178645,790.0220361,791.8267038,796.6287261,829.2719276,845.3305983,863.5633912,875.3556793,878.4527925,893.7808664,910.4891375,932.6223774,938.3409124,923.9733576,917.7375146,918.6138616,933.0613121,931.7455974,951.296796,975.5871494,986.4734585,988.2070067,1002.767248,1029.971318,1044.130479,1024.308948,1008.78551,992.4308732,1004.55052,1007.800233,1024.590842,1025.724249,1020.181242,1009.456652,1043.370524,1072.914937,1105.415454,1088.202401,1096.503906,1082.096553,1092.452051,1083.423079,1129.495664,1153.522112,1197.816168,1222.64882,1257.202153,1298.130502,1335.370492,1360.12973,1390.118023,1396.292573,1386.033725,1391.165426,1401.316686,1427.026011,1416.734389,1424.335127,1450.053388,1466.583948,1474.420967,1473.516325,1504.266284,1501.220807,1535.996318,1536.4603,1537.594154,1524.365605,1518.675926
94888,5034,85306,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.481103,1220.190129,1227.387782,1247.448245,1249.669344,1256.540934,1249.572815,1255.941081,1255.925982,1266.171174,1263.656615,1268.487069,1283.577052,1297.604114,1320.499776,1304.781769,1330.749346,1325.878341,1353.561639,1350.663765,1349.329754,1361.392882,1361.505818,1396.018566,1398.618289,1424.374932,1428.342654,1456.644341,1437.416044,1432.469179,1425.594637,1457.08029,1472.41162,1480.700988,1499.088128,1533.792899,1574.749426,1624.707479,1693.676305,1776.082167,1831.37957,1870.322261,1875.678909,1891.52648,1867.638222,1879.977682,1879.786855,1899.753002,1892.864995,1885.002201,1899.247211,1882.9476,1821.958772,1807.060381,1797.191622,1855.154627,1817.869779,1816.672486,1799.901603,1861.596033,1924.027778
94859,5072,85268,zip,AZ,AZ,Fountain Hills,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.481823,2218.244715,2114.66514,2035.225509,2028.170704,2085.149591,2119.956105,2412.554209,2519.374441,2676.546063,2470.195091,2434.405737,2458.955772,2422.719682,2408.055065,2324.388889
94850,5157,85258,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1064.914064,1064.817761,1053.117789,1047.619546,1050.153762,1048.872909,1046.847031,1052.770796,1054.790228,1081.812355,1122.918552,1139.836027,1159.044207,1120.897636,1099.174087,1081.437322,1088.05748,1094.318432,1088.235605,1104.34957,1127.131815,1144.672018,1147.84505,1156.191549,1139.24619,1111.407611,1068.629908,1061.117079,1079.339337,1114.377193,1179.822406,1192.921607,1188.61806,1146.983867,1169.306276,1187.678422,1209.737423,1185.664848,1189.231222,1173.701548,1190.441957,1190.047894,1203.219985,1216.117972,1245.056265,1278.89993,1298.627541,1308.306101,1285.45768,1295.982042,1296.949361,1302.530344,1304.683531,1312.953171,1305.414383,1329.947769,1369.208189,1433.263295,1445.378125,1430.690662,1425.391949,1391.065653,1392.793206,1377.559417,1401.99899,1413.818976,1450.356827,1485.059288,1515.334292,1541.539754,1585.033126,1589.112316,1608.592503,1655.364912,1700.106374,1735.15608,1766.049315,1809.262659,1866.578534,1919.864101,1979.070222,2014.723652,2006.469109,2025.758942,2042.471598,2059.47217,2067.537732,2030.872328,1994.303471,1975.361442,2041.97013,2084.564577,2103.799538,2030.543005,2051.086684,2072.088283,2129.935924,2123.31734
94851,5319,85259,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3569.080476,3672.756831,3865.291023,3836.593657,3826.589509,3768.347951,3741.38627,3703.618754,3711.457371,3757.840723,3655.890922,3734.857468,3789.56942,3753.783413,3721.378126,3721.388889
94873,5642,85284,zip,AZ,AZ,Tempe,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.280181,2705.833333
94729,6160,85013,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,745.9832747,765.585457,787.4003088,792.6353172,790.3397022,774.0405414,788.109694,,829.7217471,815.434866,822.3864701,838.0794708,855.6439208,864.2733518,854.1134959,882.4564024,882.8699478,892.0164732,881.0644794,880.5892793,881.4491803,877.563846,895.6952995,897.0067253,918.0178989,917.1440191,929.7441371,931.1195842,945.165356,951.5731533,951.5112461,951.7834751,944.5065996,949.0752724,972.450587,972.9768573,989.2309919,983.7809943,1021.94972,1029.710905,1040.503952,1042.059011,1048.874228,1071.454365,1069.37696,1062.403157,1049.31432,1063.736499,1100.039166,1118.866719,1125.501755,1121.066202,1123.404678,1137.596596,1149.995346,1164.024346,1171.373933,1183.310804,1186.454642,1189.285958,1181.464119,1184.199093,1184.479424,1198.213632,1210.287127,1217.521459,1214.967756,1208.151468,1208.777235,1207.855158,1221.623283,1232.465859,1238.446928,1259.821844,1288.067245,1335.229876,1363.833144,1395.404836,1427.531978,1445.093808,1448.541053,1466.977033,1479.095087,1494.441963,1484.2317,1503.606587,1560.053717,1594.113372,1600.873124,1578.182399,1597.255028,1608.487981,1597.637764,1571.71797,1560.414188,1555.856357,1557.439781,1546.814141
94744,6248,85028,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.921755,2768.138101,2832.447962,2927.323683,2838.888889
94892,6306,85310,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.060867,2232.455515,2209.769663,2263.39923,2267.660488,2233.237129,2255.158147,2267.461816,2249.910201,2288.71524,2389.202059,2499.665287,2407.972222
399652,6373,85083,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2640.295033,2768.75
94947,6458,85373,zip,AZ,AZ,Sun City,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.618174,2160
94845,6719,85253,zip,AZ,AZ,Paradise Valley,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.190246,1014.244799,1013.937319,1019.582907,1031.71345,1021.580877,1021.337069,1021.017347,1004.372004,1010.757677,1009.737318,1043.629947,1037.275733,1084.225582,1083.590658,1197.466359,1200.551375,1224.553317,1142.332872,1149.319359,1154.470571,1141.643352,1150.733501,1196.98907,1244.301189,1270.217116,1279.823455,1250.373743,1224.371339,1192.548089,1210.975053,1227.780725,1253.520602,1295.220178,1285.061034,1307.426834,1355.306899,1412.651772,1418.396292,1384.453207,1414.545064,1462.60499,1546.897823,1600.247105,1623.763442,1621.42915,1701.534956,1913.283417,1986.56878,1949.866642,1813.246248,1784.619078,1808.345435,1833.74224,1827.681957,1840.1753,1872.183922,1943.487873,1884.738927,1913.785347,1908.715106,1981.72078,1924.774005,1890.402778
94842,7094,85250,zip,AZ,AZ,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1377.524573,1384.641148,1385.362935,1411.74899,1428.832181,1435.123875,1448.705222,1433.034597,1402.838966,1390.698652,1454.195254,1504.450874,1536.645902,1498.939,1461.358496,1461.071235,1470.589733,1481.465901,1474.346452,1500.00451,1525.758082,1523.245374,1505.240337,1510.264133,1533.885016,1559.353724,1561.998829,1574.874662,1574.836856,1594.33555,1609.517495,1616.009185,1619.899397,1597.506454,1614.249801,1614.308399,1628.795233,1626.997643,1654.09691,1680.574719,1689.324822,1694.73344,1688.147091,1722.41937,1725.086152,1763.430172,1769.427409,1807.492702,1787.53371,1779.143617,1769.3481,1782.686808,1779.567083,1793.658112,1803.212625,1836.630109,1885.428233,1923.813747,1969.102994,1971.908321,1957.619414,1938.65709,1924.174981,1944.881493,1937.451648,1924.262669,1953.937623,1998.419104,2034.288193,2053.706954,2096.169195,2108.023842,2138.373011,2151.108058,2223.16821,2305.457311,2362.86993,2434.018182,2481.989145,2529.152789,2626.119018,2667.50838,2681.511768,2641.932845,2679.474801,2751.023836,2793.708446,2741.501632,2740.125869,2652.526672,2668.355661,2693.950935,2840.917435,2886.256051,2830.094419,2790.739088,2779.369959,2822.465035
94810,7211,85215,zip,AZ,AZ,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.81256,2004.490416,1975.033587,2037.67625,2056.759751,2064.072232,2019.912159,2052.075786,2060.52886,2086.865791,2040.386803,2085.664561,2049.299158,2062.221866,1960.230194,1993.71205,2014.234428,2070.183333
94887,7611,85305,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.184243,1829.8884,1891.313231,1900.109034,1947.803675,1987.313155,1964.083214,1918.499837,1864.553502,1856.347304,1880.239768,1929.881579
94959,7726,85387,zip,AZ,AZ,Surprise,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.38901,2417.804389,2372.769712,2305.641668,2279.75
94723,7979,85007,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.730949,1302.08264,1346.126779,1374.935611,1395.382123,1417.942493,1380.494638,1383.775758,1442.081024,1525.502622,1500.15132,1545.37394,1502.459252,1568.489167,1501.112566,1569.702601,1541.833333
94931,8596,85355,zip,AZ,AZ,Waddell,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288.27393,2383.75
94889,8987,85307,zip,AZ,AZ,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.598885,1762.656412,1738.306218,1688.304976,1765.417674,1786.722222
