geoid20,aland20,awater20,lat20,lon20,name,land_acre
4.01311E+13,15223,0,33.4758039,-111.9765143,Camelback East,3.761679415
4.01311E+13,84399,0,33.500133,-111.9509155,Camelback East,20.8554149
4.01362E+13,24173,0,33.6592475,-112.0317566,Paradise Valley,5.973269165
4.01361E+13,16535,0,33.7413649,-112.1252978,Deer Valley,4.085881175
4.0131E+13,38485,0,33.6026251,-112.027133,Paradise Valley,9.509835925
4.0131E+13,39373,0,33.569511,-112.0529943,North Mountain,9.729265165
4.0131E+13,15752,0,33.611015,-112.0535767,North Mountain,3.89239796
4.01312E+13,15195,0,33.4000522,-112.0654077,South Mountain,3.754760475
4.01311E+13,69201,0,33.5597025,-112.0587598,North Mountain,17.09991311
4.01312E+13,10764,0,33.4246642,-112.1088266,Estrella,2.65983822
4.01311E+13,13132,0,33.4743516,-112.1655396,Maryvale,3.24498286
4.01362E+13,20234,0,33.655757,-112.0587535,Deer Valley,4.99992257
4.01311E+13,37403,0,33.529129,-112.0529073,Camelback East,9.242468315
4.01361E+13,839498,0,33.7210707,-112.1852623,Deer Valley,207.4441533
4.01311E+13,72226,0,33.5337989,-112.1283445,Alhambra,17.84740573
4.01311E+13,4619,0,33.5063383,-112.1166531,Alhambra,1.141377995
4.01311E+13,163909,0,33.4495766,-112.1366799,Estrella,40.50273345
4.01311E+13,21564,0,33.4726855,-112.131157,Maryvale,5.32857222
4.01312E+13,36379,0,33.337285,-111.9941923,Ahwatukee Foothills,8.989432795
4.01311E+13,22244,0,33.4920934,-112.0772939,Encanto,5.49660362
4.01311E+13,37123,0,33.4751388,-112.2136252,Maryvale,9.173278915
4.01312E+13,131636,0,33.3457337,-112.1736599,Laveen,32.52791378
4.0131E+13,4731,0,33.6333101,-112.0053634,Paradise Valley,1.169053755
4.01362E+13,47545,0,33.6653253,-112.1589123,Deer Valley,11.74860723
4.01312E+13,28443,0,33.3853873,-112.2225791,Laveen,7.028407515
4.01312E+13,19623,0,33.3602532,-112.1500509,Laveen,4.848941415
4.01361E+13,29221,0,33.7352691,-112.1120706,Deer Valley,7.220655205
4.01311E+13,45188,0,33.4461953,-112.0488314,Central City,11.16618074
4.01311E+13,16579,0,33.43044,-112.0679833,Central City,4.096753795
4.01361E+13,44954,0,33.8648139,-112.2055632,Rio Vista,11.10835817
4.01311E+13,3176,0,33.5199068,-112.0576868,Camelback East,0.78480548
4.01311E+13,22928,0,33.422399,-112.2131293,Estrella,5.66562344
4.01311E+13,10238,0,33.4720602,-112.2261627,Maryvale,2.52986099
4.01312E+13,280918,0,33.350362,-112.1653161,Laveen,69.41624239
4.01312E+13,23620,0,33.3111998,-111.9835387,Ahwatukee Foothills,5.8366201
4.01311E+13,64538,0,33.4999687,-112.0020155,Camelback East,15.94766249
4.0131E+13,45260,0,33.6011027,-111.945131,Paradise Valley,11.1839723
4.01311E+13,10722,0,33.4609081,-112.0285915,Central City,2.64945981
4.01311E+13,25839,0,33.4771665,-112.1317497,Maryvale,6.384946095
4.01312E+13,9553,0,33.3731963,-112.0767551,South Mountain,2.360594065
4.01311E+13,29155,0,33.4849763,-112.1931594,Maryvale,7.204346275
4.01312E+13,15929,0,33.3075209,-112.0195788,Ahwatukee Foothills,3.936135545
4.01311E+13,6144,0,33.5370601,-112.0947901,Alhambra,1.51821312
4.01312E+13,19512,0,33.3657509,-112.0712785,South Mountain,4.82151276
4.01311E+13,20038,0,33.4610278,-112.005116,Camelback East,4.95148999
4.01311E+13,95234,0,33.5470915,-112.1445268,Alhambra,23.53279757
4.0131E+13,66717,0,33.6355126,-112.0624864,North Mountain,16.48610429
4.01312E+13,18643,0,33.362828,-111.9732804,Ahwatukee Foothills,4.606778515
4.0131E+13,27350,0,33.5908409,-112.1115604,North Mountain,6.75832175
4.0131E+13,40873,0,33.6293845,-112.0322748,Paradise Valley,10.09992267
4.0131E+13,14411,0,33.6400616,-111.9373579,Paradise Valley,3.561030155
4.0131E+13,51859,0,33.6022633,-111.9267832,Paradise Valley,12.8146182
4.01312E+13,337356,0,33.3946839,-112.0076524,South Mountain,83.36235438
4.01312E+13,3397,0,33.4618163,-112.1064084,Central City,0.839415685
4.01362E+13,11884,0,33.6601422,-112.0109999,Paradise Valley,2.93659582
4.0131E+13,21093,0,33.5740152,-112.0863329,North Mountain,5.212185765
4.01312E+13,28472,0,33.4001618,-112.0140932,South Mountain,7.03557356
4.01311E+13,16742,0,33.4559601,-111.9922389,Camelback East,4.13703191
4.01361E+13,21032,0,33.7247628,-112.0911864,Deer Valley,5.19711236
4.01361E+13,19928,0,33.7369017,-112.1138525,Deer Valley,4.92430844
4.01311E+13,20760,0,33.4763325,-112.0139949,Camelback East,5.1298998
4.0131E+13,48831,0,33.6100988,-111.9840034,Paradise Valley,12.06638426
4.01312E+13,73443,0,33.4157965,-112.0680104,South Mountain,18.14813252
4.01311E+13,15946,0,33.5118464,-112.0900722,Alhambra,3.94033633
4.01361E+13,28686,0,33.7305916,-112.172961,Deer Valley,7.08845403
4.01311E+13,20747,0,33.4879603,-112.0683303,Encanto,5.126687435
4.01311E+13,44333,0,33.4755926,-111.9934546,Camelback East,10.95490597
4.0131E+13,41196,0,33.5721669,-112.0857937,North Mountain,10.17973758
4.01312E+13,35454,0,33.4172434,-111.9879641,South Mountain,8.76086067
4.0131E+13,30200,0,33.6337615,-111.9632483,Paradise Valley,7.462571
4.01311E+13,13971,0,33.4498339,-112.0795544,Central City,3.452303955
4.01311E+13,60438,0,33.5594209,-112.0928747,North Mountain,14.93453199
4.01312E+13,24785,0,33.4882459,-112.1060497,Encanto,6.124497425
4.01312E+13,26445,0,33.3277665,-112.0026589,Ahwatukee Foothills,6.534691725
4.0131E+13,16240,0,33.6094994,-111.9377765,Paradise Valley,4.0129852
4.01311E+13,24191,0,33.4692002,-112.1968901,Maryvale,5.977717055
4.01311E+13,19490,0,33.4824446,-111.9708762,Camelback East,4.81607645
4.0131E+13,30558,0,33.593419,-112.1059421,North Mountain,7.55103459
4.01311E+13,7879,0,33.537315,-112.1223345,Alhambra,1.946940295
4.0131E+13,35217,0,33.6338339,-111.9266601,Paradise Valley,8.702296785
4.01311E+13,46520,0,33.4505914,-112.0636884,Central City,11.4953246
4.01311E+13,19343,0,33.4692745,-112.1877632,Maryvale,4.779752015
4.01312E+13,106318,0,33.3762017,-112.1666477,Laveen,26.27170939
4.01312E+13,39791,0,33.401652,-112.0024988,South Mountain,9.832555055
4.01311E+13,21468,0,33.4989388,-111.9882758,Camelback East,5.30485014
4.01362E+13,44907,0,33.642184,-111.948804,Paradise Valley,11.09674424
4.01362E+13,37868,0,33.6496457,-112.0765092,Deer Valley,9.35737214
4.01312E+13,10950,0,33.4264092,-112.0494203,Central City,2.70579975
4.01311E+13,11484,0,33.5597055,-112.1294971,North Mountain,2.83775382
4.01311E+13,6252,0,33.440372,-112.1032798,Central City,1.54490046
4.01311E+13,7265,0,33.411433,-112.1773244,Estrella,1.795217825
4.0131E+13,69605,0,33.6012733,-111.9599055,Paradise Valley,17.19974353
4.01311E+13,7096,0,33.4534291,-112.2021188,Estrella,1.75345708
4.01311E+13,20261,0,33.4734958,-112.0291318,Encanto,5.006594405
4.01311E+13,46283,0,33.4312887,-112.2008285,Estrella,11.43676072
4.01308E+13,12082,0,33.4938999,-112.301008,Maryvale,2.98552261
4.01311E+13,190992,0,33.463951,-112.1651863,Maryvale,47.19507816
4.01311E+13,11799,0,33.4175832,-112.1967626,Estrella,2.915591895
4.01311E+13,15717,0,33.4702829,-112.2028615,Maryvale,3.883749285
4.01308E+13,33506,0,33.4059149,-112.2790703,Estrella,8.27950013
4.01311E+13,20695,0,33.5169037,-112.0550429,Camelback East,5.113837975
4.01312E+13,15309,0,33.4617723,-112.1021854,Central City,3.782930445
4.01311E+13,12479,0,33.4922618,-112.0006059,Camelback East,3.083623295
4.0131E+13,36345,0,33.6365192,-111.9354276,Paradise Valley,8.981031225
4.01311E+13,176538,0,33.5019374,-112.1529006,Maryvale,43.62342249
4.01311E+13,24458,0,33.4971228,-112.1797187,Maryvale,6.04369409
4.01362E+13,23104,0,33.6667086,-112.1323213,Deer Valley,5.70911392
4.01312E+13,23320,0,33.2944275,-112.0101439,Ahwatukee Foothills,5.7624886
4.01362E+13,231745,0,33.6634253,-112.1381988,Deer Valley,57.26534823
4.01311E+13,81721,0,33.4784746,-112.0356456,Encanto,20.19366771
4.01311E+13,41413,0,33.4781802,-112.0107305,Camelback East,10.23335937
4.01362E+13,24435,0,33.6561459,-112.0932495,Deer Valley,6.038010675
4.01311E+13,20996,0,33.4888869,-112.0683299,Encanto,5.18821658
4.01311E+13,29297,0,33.5448816,-112.0704748,Alhambra,7.239435185
4.01311E+13,44424,0,33.4520627,-112.0505714,Central City,10.97739252
4.0131E+13,55254,0,33.5843906,-112.0036572,Paradise Valley,13.65353967
4.01362E+13,1732,0,33.6828102,-111.9902218,Desert View,0.42798586
4.01311E+13,20192,0,33.4544643,-112.0052322,Central City,4.98954416
4.01311E+13,125672,0,33.4524085,-111.9721896,Camelback East,31.05417956
4.01311E+13,13089,0,33.5602381,-112.0455874,North Mountain,3.234357345
4.01361E+13,12421,0,33.7263853,-112.1816964,Deer Valley,3.069291205
4.01311E+13,137938,0,33.5515298,-112.1362474,Alhambra,34.08516949
4.01312E+13,8629,0,33.3701499,-112.0386746,South Mountain,2.132269045
4.01311E+13,20352,0,33.4380997,-112.1010884,Central City,5.02908096
4.0131E+13,35962,0,33.6349401,-111.9354374,Paradise Valley,8.88639001
4.01362E+13,10517,0,33.6868446,-112.0020952,Desert View,2.598803285
4.01311E+13,13832,0,33.5241151,-112.0615189,Camelback East,3.41795636
4.0131E+13,46088,0,33.6023419,-111.9451196,Paradise Valley,11.38857524
4.01362E+13,21133,0,33.6631065,-112.1072,Deer Valley,5.222069965
4.0131E+13,20272,0,33.5740161,-112.0852489,North Mountain,5.00931256
4.01311E+13,31675,0,33.5577268,-112.1274773,North Mountain,7.827050875
4.01311E+13,19748,0,33.468025,-112.048733,Encanto,4.87982954
4.0131E+13,80172,0,33.6272179,-111.9908734,Paradise Valley,19.81090206
4.01311E+13,20662,0,33.4761799,-112.1791905,Maryvale,5.10568351
4.01311E+13,41707,0,33.5040028,-112.117864,Alhambra,10.30600824
4.01361E+13,44156,0,33.711963,-112.1719384,Deer Valley,10.91116838
4.0131E+13,27687,0,33.626485,-111.9528787,Paradise Valley,6.841596135
4.01362E+13,16617,0,33.6491427,-112.153954,Deer Valley,4.106143785
4.01311E+13,22859,0,33.4847714,-112.1540874,Maryvale,5.648573195
4.01311E+13,20021,0,33.473488,-112.0356759,Encanto,4.947289205
4.01311E+13,66150,0,33.4250998,-112.084606,Central City,16.34599575
4.01361E+13,6519,0,33.7983491,-112.1421017,North Gateway,1.610877495
4.01311E+13,15173,0,33.4375838,-112.0668223,Central City,3.749324165
4.01312E+13,22997,0,33.4694256,-112.1031709,Encanto,5.682673685
4.01311E+13,21691,0,33.4848507,-111.9656313,Camelback East,5.359954555
4.01311E+13,27690,0,33.4920366,-111.9728798,Camelback East,6.84233745
4.01361E+13,42889,0,33.6736272,-112.0858079,Deer Valley,10.59808635
4.0131E+13,25298,0,33.6231621,-112.1190725,North Mountain,6.25126229
4.01308E+13,38766,0,33.5044075,-112.2404955,Maryvale,9.57927243
4.01361E+13,9572,0,33.7354375,-112.1981775,Deer Valley,2.36528906
4.0131E+13,37059,0,33.6209761,-112.1271732,North Mountain,9.157464195
4.01311E+13,12869,0,33.4516229,-112.1196627,Estrella,3.179994245
4.01362E+13,26451,0,33.6708549,-112.0350132,Paradise Valley,6.536174355
4.0131E+13,40456,0,33.6012408,-111.9627529,Paradise Valley,9.99687988
4.01311E+13,13435,0,33.4550019,-112.0668529,Central City,3.319855675
4.01311E+13,36212,0,33.5068362,-112.092252,Alhambra,8.94816626
4.01312E+13,8877,0,33.3150456,-111.9836465,Ahwatukee Foothills,2.193551085
4.01312E+13,77339,0,33.5029021,-112.0758493,Encanto,19.1108536
4.01311E+13,524,0,33.4619635,-112.0393802,Central City,0.12948302
4.01362E+13,21352,0,33.6502696,-112.0371666,Paradise Valley,5.27618596
4.01311E+13,160636,0,33.4597663,-112.1472839,Estrella,39.69395878
4.01362E+13,25532,0,33.660821,-112.0784889,Deer Valley,6.30908486
4.01312E+13,1659,0,33.3919979,-112.1549361,Laveen,0.409947195
4.01311E+13,34931,0,33.5003742,-112.1628733,Maryvale,8.631624755
4.01362E+13,48551,0,33.6588727,-112.1237341,Deer Valley,11.99719486
4.01311E+13,65882,0,33.5444992,-112.0518341,Camelback East,16.27977161
4.01311E+13,29469,0,33.4913378,-112.0487165,Encanto,7.281937245
4.01312E+13,18785,0,33.3304478,-111.9745221,Ahwatukee Foothills,4.641867425
4.01311E+13,30876,0,33.5424697,-112.0547669,Camelback East,7.62961398
4.0131E+13,20049,0,33.5745805,-112.0662404,North Mountain,4.954208145
4.01311E+13,20323,0,33.4943659,-112.03345,Camelback East,5.021914915
4.0131E+13,20738,0,33.5773873,-112.0969633,North Mountain,5.12446349
4.01362E+13,23399,0,33.648448,-112.1283692,Deer Valley,5.782009895
4.01311E+13,14783,0,33.5134228,-112.0093892,Camelback East,3.652953215
4.01308E+13,10363,0,33.5044995,-112.2666506,Maryvale,2.560749115
4.01312E+13,20614,0,33.4345327,-112.0575703,Central City,5.09382247
4.01362E+13,13157,0,33.6396577,-112.1478177,Deer Valley,3.251160485
4.01361E+13,15071,0,33.6821176,-112.1425638,Deer Valley,3.724119455
4.01311E+13,53205,0,33.4557662,-112.2012328,Estrella,13.14722153
4.01311E+13,40658,0,33.4702768,-112.0465748,Encanto,10.04679509
4.01311E+13,21471,0,33.4725077,-112.1920627,Maryvale,5.305591455
4.01311E+13,41034,0,33.502657,-112.1152038,Alhambra,10.13970657
4.01312E+13,39044,0,33.3556505,-111.9831304,Ahwatukee Foothills,9.64796762
4.01311E+13,140175,0,33.4063219,-112.2353221,Estrella,34.63794338
4.01312E+13,5271,0,33.4729394,-112.1047383,Encanto,1.302490455
4.01312E+13,25743,0,33.3311355,-111.974999,Ahwatukee Foothills,6.361224015
4.01312E+13,18368,0,33.4006132,-112.0337631,South Mountain,4.53882464
4.01311E+13,25333,0,33.4974423,-112.0064007,Camelback East,6.259910965
4.01361E+13,28197,0,33.686716,-112.1316207,Deer Valley,6.967619685
4.01311E+13,23293,0,33.4418612,-112.0968863,Central City,5.755816765
4.01362E+13,28377,0,33.650374,-112.0474752,Paradise Valley,7.012098585
4.0131E+13,45932,0,33.5995621,-112.0153299,Paradise Valley,11.35002686
4.01361E+13,297843,0,33.8084975,-112.1349424,North Gateway,73.59849452
4.01311E+13,11829,0,33.4821056,-112.0188636,Camelback East,2.923005045
4.01308E+13,20935,0,33.4115817,-112.2627763,Estrella,5.173143175
4.01311E+13,19967,0,33.4653106,-112.0269974,Central City,4.933945535
4.01312E+13,7315,0,33.3845519,-112.0259081,South Mountain,1.807573075
4.01311E+13,20392,0,33.4758264,-112.0210223,Camelback East,5.03896516
4.0131E+13,23475,0,33.6245942,-112.0589852,North Mountain,5.800789875
4.01312E+13,109978,0,33.3062629,-111.9933689,Ahwatukee Foothills,27.17611369
4.01312E+13,122591,0,33.4151379,-112.0709315,South Mountain,30.29284906
4.01311E+13,30442,0,33.504835,-112.0553674,Camelback East,7.52237041
4.01311E+13,51010,0,33.5200617,-112.0151637,Camelback East,12.60482605
4.01362E+13,8577,0,33.6451089,-112.0642255,Deer Valley,2.119419585
4.0131E+13,20242,0,33.5762795,-112.0879789,North Mountain,5.00189941
4.01362E+13,20971,0,33.6529634,-112.0848486,Deer Valley,5.182038955
4.01311E+13,11600,0,33.5002317,-112.2170633,Maryvale,2.866418
4.01312E+13,65638,0,33.3650453,-112.1798961,Laveen,16.21947799
4.01361E+13,479510,0,33.7792352,-111.9979301,Desert View,118.4893186
4.01311E+13,20328,0,33.4345764,-112.1205055,Estrella,5.02315044
4.01311E+13,31196,0,33.5592692,-112.1268601,North Mountain,7.70868758
4.0131E+13,93307,0,33.6315009,-111.9840302,Paradise Valley,23.05662624
4.01311E+13,8516,0,33.5553731,-112.1304948,North Mountain,2.10434618
4.01311E+13,27843,0,33.5063611,-112.0137771,Camelback East,6.880144515
4.0131E+13,6936,0,33.5842535,-112.0936687,North Mountain,1.71392028
4.0131E+13,31420,0,33.613049,-112.127055,North Mountain,7.7640391
4.01361E+13,30316,0,33.7459223,-111.9722595,Desert View,7.49123518
4.01361E+13,1074945,0,33.8692325,-112.1720023,Rio Vista,265.6242842
4.01361E+13,2411,0,33.7129426,-112.094707,Deer Valley,0.595770155
4.01308E+13,14138,0,33.4235859,-112.2533686,Estrella,3.49357049
4.01311E+13,16405,0,33.4332942,-112.1872695,Estrella,4.053757525
4.01311E+13,121508,0,33.4251919,-112.1874951,Estrella,30.02523434
4.01311E+13,38755,0,33.5059563,-111.985386,Camelback East,9.576554275
4.01311E+13,34757,0,33.4642466,-112.09611,Central City,8.588628485
4.01361E+13,5958,0,33.7411843,-111.9756864,Desert View,1.47225159
4.01308E+13,46317,0,33.4270653,-112.2397676,Estrella,11.44516229
4.0131E+13,41290,0,33.5832425,-112.1386602,North Mountain,10.20296545
4.01311E+13,25162,0,33.4989425,-112.122971,Alhambra,6.21765601
4.01361E+13,36184,0,33.7492587,-111.9772208,Desert View,8.94124732
4.01311E+13,54719,0,33.4614009,-112.0618542,Central City,13.5213385
4.01311E+13,20588,0,33.4553708,-112.007419,Central City,5.08739774
4.0131E+13,55422,0,33.6208005,-112.0171388,Paradise Valley,13.69505331
4.01362E+13,21518,0,33.6534852,-111.974916,Paradise Valley,5.31720539
4.01312E+13,15375,0,33.2983218,-112.054594,Ahwatukee Foothills,3.799239375
4.01361E+13,21244,0,33.7025865,-112.1413231,Deer Valley,5.24949862
4.01311E+13,57644,0,33.4860729,-112.1589715,Maryvale,14.24412062
4.01361E+13,84462,0,33.7492391,-111.9890349,Desert View,20.87098251
4.0131E+13,69485,0,33.5875638,-111.9941352,Paradise Valley,17.17009093
4.01311E+13,32439,0,33.4567914,-112.1238075,Estrella,8.015839095
4.01312E+13,12636,0,33.399722,-112.1392313,Laveen,3.12241878
4.01312E+13,120057,0,33.2991334,-112.0207915,Ahwatukee Foothills,29.66668499
4.01308E+13,14740,0,33.4720972,-112.2442442,Maryvale,3.6423277
4.01312E+13,29482,0,33.3824699,-112.0602471,South Mountain,7.28514961
4.01361E+13,191707,0,33.7745548,-111.9502158,Desert View,47.37175824
4.01312E+13,8401,0,33.3561054,-112.1118705,South Mountain,2.075929105
4.01312E+13,438758,0,33.3804483,-112.1720488,Laveen,108.4192956
4.01312E+13,33896,0,33.3837369,-112.2258033,Laveen,8.37587108
4.01311E+13,23286,0,33.446671,-112.0531378,Central City,5.75408703
4.01311E+13,25522,0,33.5022996,-112.2365237,Maryvale,6.30661381
4.01361E+13,11691,0,33.7333128,-111.9819824,Desert View,2.888904555
4.01361E+13,7342,0,33.7097414,-112.094718,Deer Valley,1.81424491
4.01311E+13,35914,0,33.4876506,-112.173325,Maryvale,8.87452897
4.01309E+13,13753,0,33.5121124,-112.2803799,Maryvale,3.398435065
4.01308E+13,15697,0,33.4097683,-112.2714154,Estrella,3.878807185
4.01311E+13,22796,0,33.4146973,-112.2120413,Estrella,5.63300558
4.01311E+13,26970,0,33.4863845,-112.1738042,Maryvale,6.66442185
4.0131E+13,14105,0,33.6117496,-112.0934762,North Mountain,3.485416025
4.0131E+13,160368,0,33.618847,-112.1554516,Deer Valley,39.62773464
4.0131E+13,20706,0,33.6232663,-112.0413097,Paradise Valley,5.11655613
4.01311E+13,3956,0,33.4437249,-112.0041272,Central City,0.97754738
4.01361E+13,45968,0,33.7808594,-112.2103874,North Gateway,11.35892264
4.01311E+13,4364,0,33.4482031,-112.0226625,Central City,1.07836622
4.01311E+13,11496,0,33.4444562,-112.1071348,Central City,2.84071908
4.01312E+13,8336,0,33.3985879,-112.048431,South Mountain,2.05986728
4.01311E+13,5494,0,33.454502,-112.2022174,Estrella,1.35759487
4.01362E+13,15746,0,33.6494236,-112.0557933,Deer Valley,3.89091533
4.0131E+13,15880,0,33.5728718,-112.0747559,North Mountain,3.9240274
4.01312E+13,44902,0,33.3901032,-112.2020955,Laveen,11.09550871
4.01311E+13,43781,0,33.5032939,-112.1926115,Maryvale,10.81850401
4.01311E+13,32370,0,33.5279397,-112.1407092,Alhambra,7.99878885
4.01311E+13,18486,0,33.5265961,-112.0872653,Alhambra,4.56798303
4.01311E+13,28773,0,33.4649549,-112.1178623,Maryvale,7.109952165
4.0131E+13,9360,0,33.6285607,-112.0852592,North Mountain,2.3129028
4.01311E+13,33638,0,33.4694005,-112.2167578,Maryvale,8.31211799
4.01312E+13,14578,0,33.4748854,-112.1107298,Encanto,3.60229669
4.0131E+13,15060,0,33.5912319,-111.9875892,Paradise Valley,3.7214013
4.01309E+13,16479,0,33.5158368,-112.2827328,Maryvale,4.072043295
4.0131E+13,47909,0,33.5855138,-112.0825392,North Mountain,11.83855345
4.01311E+13,56490,0,33.4609746,-112.1856993,Estrella,13.95896145
4.01312E+13,167364,0,33.3883213,-112.1407691,Laveen,41.35648122
4.01312E+13,190808,0,33.37444,-112.1320693,Laveen,47.14961084
4.01311E+13,36884,0,33.565814,-112.1244826,North Mountain,9.11422082
4.01361E+13,319375,0,33.7954378,-112.0545693,Desert View,78.91915938
4.01311E+13,43310,0,33.4745206,-111.9891629,Camelback East,10.70211755
4.01311E+13,21525,0,33.4726838,-112.1333267,Maryvale,5.318935125
4.0131E+13,116259,0,33.6307876,-111.993045,Paradise Valley,28.7281802
4.01362E+13,14548,0,33.64011,-112.1225005,Deer Valley,3.59488354
4.01361E+13,13525,0,33.748387,-111.9708328,Desert View,3.342095125
4.01361E+13,36835,0,33.7118752,-112.1446918,Deer Valley,9.102112675
4.01312E+13,41955,0,33.3852429,-111.9819039,South Mountain,10.36729028
4.01311E+13,20187,0,33.536883,-112.0617548,Camelback East,4.988308635
4.0131E+13,59755,0,33.5830497,-112.1354107,North Mountain,14.76575928
4.01312E+13,9140,0,33.3694332,-112.0386783,South Mountain,2.2585397
4.01312E+13,19715,0,33.3795469,-112.1788049,Laveen,4.871675075
4.01312E+13,38911,0,33.3582582,-112.0767879,South Mountain,9.615102655
4.0131E+13,80320,0,33.6278416,-112.157533,Deer Valley,19.8474736
4.0131E+13,100981,0,33.6290538,-112.0448844,Paradise Valley,24.95291001
4.0131E+13,19086,0,33.5818537,-112.0935025,North Mountain,4.71624603
4.01311E+13,20253,0,33.4591319,-112.1420535,Estrella,5.004617565
4.01312E+13,74291,0,33.3637919,-112.1540734,Laveen,18.35767756
4.01311E+13,49874,0,33.4184211,-112.2168805,Estrella,12.32411477
4.01361E+13,199288,0,33.6714708,-112.0630729,Deer Valley,49.24506124
4.0131E+13,25938,0,33.5849385,-111.9945625,Paradise Valley,6.40940949
4.0131E+13,78189,0,33.5884357,-112.097564,North Mountain,19.32089285
4.0131E+13,8323,0,33.5885307,-112.0574643,North Mountain,2.056654915
4.01362E+13,16835,0,33.6430063,-112.0719958,Deer Valley,4.160012675
4.0131E+13,24006,0,33.5896258,-112.1096096,North Mountain,5.93200263
4.01311E+13,20229,0,33.4536841,-112.1377512,Estrella,4.998687045
4.01311E+13,17790,0,33.4882845,-112.0139967,Camelback East,4.39599795
4.0131E+13,32203,0,33.5953264,-111.971386,Paradise Valley,7.957522315
4.0131E+13,21938,0,33.6054233,-112.0000925,Paradise Valley,5.42098949
4.01312E+13,53913,0,33.3821602,-112.2173809,Laveen,13.32217187
4.01311E+13,52285,0,33.477395,-112.1235515,Maryvale,12.91988493
4.01361E+13,78236,0,33.7361169,-112.096719,North Gateway,19.33250678
4.0131E+13,37309,0,33.6064503,-112.0353477,Paradise Valley,9.219240445
4.01312E+13,33551,0,33.3899942,-111.9802117,South Mountain,8.290619855
4.01361E+13,23163,0,33.6744831,-112.1217674,Deer Valley,5.723693115
4.01311E+13,6682,0,33.5578481,-112.1323104,North Mountain,1.65115561
4.01312E+13,866399,0,33.4024361,-112.1230166,Laveen,214.0915249
4.01312E+13,18956,0,33.3938254,-112.0862616,South Mountain,4.68412238
4.01312E+13,12376,0,33.2931192,-111.9899807,Ahwatukee Foothills,3.05817148
4.01312E+13,10779,0,33.3618587,-111.9815429,Ahwatukee Foothills,2.663544795
4.01311E+13,56490,0,33.4738636,-112.1325603,Maryvale,13.95896145
4.0131E+13,22364,0,33.5740427,-112.088471,North Mountain,5.52625622
4.01311E+13,22871,0,33.4642385,-112.0923622,Central City,5.651538455
4.0131E+13,23002,0,33.5907381,-112.0203749,Paradise Valley,5.68390921
4.01311E+13,4257,0,33.4481802,-112.0182888,Central City,1.051925985
4.01311E+13,21061,0,33.5431743,-112.0938392,Alhambra,5.204278405
4.01312E+13,27798,0,33.3907909,-112.0971901,South Mountain,6.86902479
4.0131E+13,11536,0,33.6068674,-112.1346506,North Mountain,2.85060328
4.01311E+13,11045,0,33.5409579,-112.0612866,Camelback East,2.729274725
4.0131E+13,75978,0,33.6130685,-111.9269455,Paradise Valley,18.77454369
4.0131E+13,11909,0,33.6277609,-112.1374262,Deer Valley,2.942773445
4.01311E+13,44971,0,33.5107797,-111.9858757,Camelback East,11.11255896
4.01362E+13,12946,0,33.6490591,-111.9826179,Paradise Valley,3.19902133
4.01312E+13,57148,0,33.376393,-112.1012521,South Mountain,14.12155654
4.01311E+13,37929,0,33.4966567,-112.2101563,Maryvale,9.372445545
4.01312E+13,3622,0,33.3560423,-112.1442866,Laveen,0.89501431
4.01311E+13,85331,0,33.4240797,-112.1681628,Estrella,21.08571676
4.01312E+13,25364,0,33.3990925,-112.0476805,South Mountain,6.26757122
4.01361E+13,24652,0,33.801717,-112.1157728,North Gateway,6.09163246
4.01311E+13,25003,0,33.4646924,-112.0971678,Central City,6.178366315
4.01361E+13,59922,0,33.7183794,-112.2004956,Deer Valley,14.80702581
4.01311E+13,24942,0,33.4393915,-112.0857896,Central City,6.16329291
4.01312E+13,22596,0,33.3300218,-111.9770783,Ahwatukee Foothills,5.58358458
4.01361E+13,16044,0,33.7194451,-112.1482934,Deer Valley,3.96455262
4.0131E+13,13669,0,33.5930187,-112.164157,North Mountain,3.377678245
4.01312E+13,56547,0,33.406123,-112.0971773,South Mountain,13.97304644
4.01311E+13,20401,0,33.4740014,-112.0199451,Camelback East,5.041189105
4.01312E+13,8737,0,33.3806096,-111.9952688,South Mountain,2.158956385
4.01311E+13,40321,0,33.444953,-112.0991188,Central City,9.963520705
4.01311E+13,25425,0,33.5553147,-112.1208345,North Mountain,6.282644625
4.01311E+13,80030,0,33.5660172,-112.1069813,North Mountain,19.77581315
4.01312E+13,1997,0,33.3824113,-111.9846628,South Mountain,0.493468685
4.01311E+13,57951,0,33.5301401,-112.1322193,Alhambra,14.31998186
4.01312E+13,34392,0,33.4096643,-112.0273256,South Mountain,8.49843516
4.01361E+13,129,0,33.7411909,-111.9780921,Desert View,0.031876545
4.01311E+13,8321,0,33.4710743,-112.1693377,Maryvale,2.056160705
4.0131E+13,33239,0,33.610273,-112.0367439,Paradise Valley,8.213523095
4.01312E+13,61898,0,33.3887107,-111.9932412,South Mountain,15.29530529
4.01311E+13,2705,0,33.5200191,-112.082337,Alhambra,0.668419025
4.01362E+13,5846,0,33.6425756,-112.0832227,Deer Valley,1.44457583
4.01311E+13,19189,0,33.5141714,-112.0573427,Camelback East,4.741697845
4.01311E+13,52537,0,33.4501408,-112.1188147,Estrella,12.98215539
4.01311E+13,61286,0,33.4707408,-112.0487495,Encanto,15.14407703
4.01361E+13,1785,0,33.6693982,-112.1693883,Deer Valley,0.441082425
4.01311E+13,31312,0,33.5540232,-112.0818934,North Mountain,7.73735176
