geoid,aland20,awater20,lat20,lon20,name,land_acre
40131169001001.0,12064,130,33.493641,-112.1132397,Alhambra,2.98107472
40131125142008.0,0,134628,33.4015592,-112.1886422,Estrella,0
40136196021000.0,1000379,12092,33.6511213,-112.0069569,Paradise Valley,247.1986528
40136100022066.0,980300,932,33.8012884,-112.1571173,North Gateway,242.2370315
40131106002000.0,8082,1061,33.4943306,-112.0480651,Camelback East,1.99710261
40136124022006.0,2748740,767,33.7920716,-112.0036107,Desert View,679.2273977
40130820021006.0,194537,4250,33.5032283,-112.2811413,Maryvale,48.07106539
40136108001000.0,3365205,2317,33.7684029,-112.2114236,North Gateway,831.5589815
40131064002002.0,0,8964,33.5363166,-112.0437063,Camelback East,0
40131044022013.0,0,6240,33.5712619,-112.114568,North Mountain,0
40131078001023.0,3535,4253,33.5239536,-112.0264728,Camelback East,0.873516175
40131148003017.0,929243,2061,33.4199686,-112.0894019,Central City,229.6205915
40131086011000.0,8923,5098,33.5022499,-112.0644849,Encanto,2.204917915
40131100021014.0,95153,4612,33.4884404,-112.167843,Maryvale,23.51278207
40136100021061.0,13825044,13414,33.8955266,-112.1907307,Rio Vista,3416.237498
40131137022014.0,68496,92,33.452507,-111.9940505,Camelback East,16.92570408
40136150021001.0,818043,19231,33.667906,-111.9916317,Desert View,202.1425155
40131034004005.0,195321,4799,33.5988649,-112.0066824,Paradise Valley,48.26479571
40131053003000.0,141814,5996,33.5647625,-112.078208,North Mountain,35.04294847
40136124022002.0,13405399,1426,33.7905547,-112.0278518,Desert View,3312.54112
40131042054015.0,352037,70145,33.5688813,-112.1247289,North Mountain,86.99010289
40136113001001.0,24595742,25346,33.7545823,-112.1685787,North Gateway,6077.730827
40131107012002.0,175073,2988,33.4812228,-112.0400544,Encanto,43.26141367
40136147001056.0,1649608,8341,33.6781607,-112.0735463,Deer Valley,407.6263848
40131169001030.0,83374,6530,33.4881586,-112.130169,Maryvale,20.60213227
40131079001003.0,2213513,2761,33.5121661,-111.9651038,Camelback East,546.9701299
40131107012000.0,7004,454,33.4863287,-112.0414114,Camelback East,1.73072342
40131167134000.0,265113,78103,33.3009473,-112.0076755,Ahwatukee Foothills,65.51074787
40131051024013.0,0,1742,33.539677,-112.0473385,Camelback East,0
40131064001007.0,10137,730,33.5364304,-112.0415437,Camelback East,2.504903385
40131166103000.0,1556074,103256,33.3670756,-112.1395911,Laveen,384.5136658
40131032094016.0,177715,19125,33.5794345,-111.9672539,Paradise Valley,43.91426508
40131089012001.0,9737,305,33.4996028,-112.0910267,Encanto,2.406061385
40131138005000.0,497429,22,33.4496959,-112.001758,Central City,122.917193
40136100021060.0,9007010,1898,33.8973221,-112.2095607,Rio Vista,2225.677206
40131136021000.0,78287,340,33.4591077,-112.0108083,Central City,19.34510914
40136113005014.0,2572795,1726,33.762627,-112.1197488,North Gateway,635.7505085
40131045011002.0,0,23669,33.568578,-112.0841225,North Mountain,0
40131167084013.0,41776,72,33.3419788,-111.990023,Ahwatukee Foothills,10.32305848
40136113002002.0,14408381,2569,33.7800563,-112.1502101,North Gateway,3560.382987
40131042053019.0,30609,2572,33.5718001,-112.1320887,North Mountain,7.563636945
40131032093019.0,439417,3577,33.587699,-111.957682,Paradise Valley,108.5821378
40131171001001.0,4389,2475,33.503983,-112.075381,Encanto,1.084543845
40131111003000.0,0,2089,33.4952429,-111.9754523,Camelback East,0
40136100021085.0,1538697,7970,33.854448,-112.207587,Rio Vista,380.2197222
40131100011000.0,36399,4584,33.487805,-112.1646001,Maryvale,8.994374895
40131078002014.0,175685,26546,33.516594,-112.0154916,Camelback East,43.41264193
40131107021004.0,65961,1866,33.4862517,-112.0400357,Camelback East,16.29929291
40136123011095.0,189,25283,33.7123151,-112.04857,Desert View,0.046702845
40131170002006.0,3786,151,33.4888979,-112.1128669,Encanto,0.93553953
40131090032003.0,148444,9900,33.4980717,-112.1040599,Alhambra,36.68125462
40131081001025.0,149748,8783,33.4996246,-111.9770264,Camelback East,37.00347954
40131170002000.0,98400,9101,33.4886581,-112.1119801,Encanto,24.315132
40131032094010.0,184626,27933,33.5790012,-111.9623605,Paradise Valley,45.62200773
40131116011001.0,37237,5283,33.4785009,-112.0323286,Encanto,9.201448885
40136100022028.0,2408809,1255,33.8367305,-112.1607453,North Gateway,595.2287479
40131111001000.0,46198,6670,33.4907652,-111.9567137,Camelback East,11.41575679
40131138002005.0,18644,300,33.4385833,-111.96401,Camelback East,4.60702562
40136100022047.0,2236786,4893,33.801622,-112.1912704,North Gateway,552.7210045
40131042051004.0,179442,18524,33.5802576,-112.145608,North Mountain,44.34101541
40131136011012.0,11910,242,33.4601555,-112.0107814,Central City,2.94302055
40131138004009.0,0,5129,33.4472621,-111.9887334,Camelback East,0
40131052002006.0,0,10199,33.5535997,-112.0618181,North Mountain,0
40131111003001.0,37667,10240,33.4892613,-111.962934,Camelback East,9.307704035
40131095002000.0,613459,24992,33.4981668,-112.1908256,Maryvale,151.5887862
40131046003024.0,0,3388,33.5679695,-112.0812635,North Mountain,0
40131042054008.0,100716,2234,33.5691377,-112.1192688,North Mountain,24.88742718
40131042051010.0,134060,5660,33.5755866,-112.1388392,North Mountain,33.1268963
40136130001046.0,124798,1048,33.7576002,-111.9679793,Desert View,30.83820979
40131112041011.0,0,5473,33.4476845,-111.9503523,Camelback East,0
40131167331020.0,3935578,873,33.3433655,-112.0696822,South Mountain,972.5010017
40130820161004.0,1263221,1855,33.4867071,-112.2682581,Maryvale,312.1482252
40131080002045.0,130181,5594,33.4914374,-111.9582506,Camelback East,32.16837601
40131042054009.0,88138,2250,33.572763,-112.1186036,North Mountain,21.77934049
40131138001001.0,28630,2505,33.4430461,-111.9793063,Camelback East,7.07461615
40136164001006.0,73639,2496,33.663376,-112.1332213,Deer Valley,18.1965651
40131043021000.0,188843,45611,33.586585,-112.1200919,North Mountain,46.66404952
40131138006001.0,231714,1843,33.4422504,-111.9835128,Central City,57.25768797
40131063001019.0,36194,822,33.5462142,-112.0553638,Camelback East,8.94371837
40131112041003.0,708334,28830,33.4586035,-111.9470364,Camelback East,175.0328731
40136147001054.0,149818,5298,33.6822444,-112.0802852,Deer Valley,37.02077689
40131125122047.0,402490,4914,33.4418424,-112.1562583,Estrella,99.45729145
40131082001000.0,9945,7533,33.5083403,-111.9927155,Camelback East,2.457459225
40136152012012.0,1925818,189250,33.6492062,-111.9439168,Desert View,475.8792569
40130820021003.0,196104,3233,33.5042519,-112.286553,Maryvale,48.45827892
40136152011000.0,3768538,9150,33.6758836,-111.9344202,Desert View,931.2245825
40131166182021.0,690779,604,33.3707833,-112.1923067,Laveen,170.6949448
40136181001001.0,225485,10769,33.6454475,-112.15436,Deer Valley,55.71847093
40130820022007.0,162484,6554,33.4994539,-112.280234,Maryvale,40.15060882
40131135032015.0,13669,71,33.4629843,-112.0135463,Central City,3.377678245
40131086012000.0,596,1041,33.4992624,-112.0554058,Encanto,0.14727458
40131042251007.0,59508,16877,33.6332279,-112.1573216,Deer Valley,14.70472434
40131138004004.0,0,8966,33.4497438,-111.9928344,Camelback East,0
40130820023002.0,277896,10643,33.4979758,-112.2850904,Maryvale,68.66949108
40131167084003.0,332440,8942,33.3434417,-111.9859587,Ahwatukee Foothills,82.1475862
40131136011011.0,1868,251,33.4592107,-112.0064812,Camelback East,0.46159214
40131036111004.0,226051,4009,33.6362176,-112.0591785,North Mountain,55.85833236
40131112041005.0,192544,59,33.4521994,-111.9535154,Camelback East,47.57858512
40131173001022.0,240279,44730,33.420063,-112.1144023,Estrella,59.3741423
40131042061000.0,184129,10858,33.5755033,-112.1422598,North Mountain,45.49919655
40131063003003.0,0,14714,33.5521377,-112.0619939,Camelback East,0
40131112041006.0,1396346,17028,33.4567013,-111.9602986,Camelback East,345.0440783
40131138004008.0,0,8605,33.44457,-111.9828583,Camelback East,0
40131064001012.0,0,17736,33.5259566,-112.0329413,Camelback East,0
40131053002016.0,105877,7540,33.5624624,-112.0706541,North Mountain,26.16273609
40131064001010.0,517096,40105,33.5320633,-112.0339444,Camelback East,127.7770071
40131051024010.0,40990,1812,33.5401025,-112.0464075,Camelback East,10.12883395
40131167111005.0,314685,32009,33.3298672,-111.9920343,Ahwatukee Foothills,77.76023693
40131089024009.0,53373,4972,33.5021015,-112.0863154,Alhambra,13.18873517
40131064001013.0,0,6193,33.5325059,-112.0400271,Camelback East,0
40136127002002.0,535131,6787,33.7604827,-111.9815442,Desert View,132.2335458
40131042054012.0,280460,5554,33.5710322,-112.1254279,North Mountain,69.3030683
40131067032000.0,251657,6635,33.5295515,-112.0871786,Alhambra,62.18570299
40131167081008.0,310995,7356,33.3336626,-111.9846789,Ahwatukee Foothills,76.84841948
40136115003004.0,173146,0,33.7249897,-112.1734018,Deer Valley,42.78524233
40130927191008.0,139968,0,33.5135871,-112.2881662,Maryvale,34.58679264
40131166204003.0,12502,0,33.3915699,-112.2062336,Laveen,3.08930671
40131092004001.0,12493,0,33.5085489,-112.1499606,Alhambra,3.087082765
40131166071002.0,26457,0,33.3990925,-112.1200258,Laveen,6.537656985
40131096033007.0,25835,0,33.5063836,-112.2230463,Maryvale,6.383957675
40131035024000.0,228282,0,33.6167793,-112.0218808,Paradise Valley,56.40962361
40131032162019.0,22513,0,33.6303531,-111.9723504,Paradise Valley,5.563074865
40136119002018.0,557054,0,33.7376004,-112.1414889,Deer Valley,137.6508287
40131089024000.0,43773,0,33.5043498,-112.0845396,Alhambra,10.81652717
40131047024005.0,9724,0,33.5804807,-112.0491704,North Mountain,2.40284902
40130822063003.0,25811,0,33.4187096,-112.2496624,Estrella,6.378027155
40130822122026.0,25658,0,33.4096873,-112.2730803,Estrella,6.34022009
40131058003019.0,33670,0,33.540921,-112.1450747,Alhambra,8.32002535
40131059001006.0,27736,0,33.5506726,-112.1306707,Alhambra,6.85370428
40131043012006.0,55469,0,33.5871197,-112.1279989,North Mountain,13.70666725
40131118001003.0,97972,0,33.4777272,-112.0716043,Encanto,24.20937106
40131061001020.0,17455,0,33.5446988,-112.0876967,Alhambra,4.313217775
40131054002005.0,18033,0,33.5661757,-112.0924414,North Mountain,4.456044465
40136195003007.0,212106,0,33.6432271,-112.0288427,Paradise Valley,52.41245313
40136170011001.0,208056,0,33.6777365,-112.0259678,Paradise Valley,51.41167788
40131045023008.0,20095,0,33.5781232,-112.0969119,North Mountain,4.965574975
40136163001034.0,5202,0,33.6573963,-112.148664,Deer Valley,1.28544021
40131143011050.0,21966,0,33.4455059,-112.0924834,Central City,5.42790843
40131055032005.0,73599,0,33.5549315,-112.1006596,North Mountain,18.1866809
40131036113008.0,33198,0,33.6250935,-112.0643576,North Mountain,8.20339179
40131165002000.0,82474,0,33.3840935,-112.0754516,South Mountain,20.37973777
40131160001005.0,19306,0,33.403958,-112.0353999,South Mountain,4.77060913
40136186001004.0,25781,0,33.6520069,-112.1050943,Deer Valley,6.370614005
40131125021007.0,19494,0,33.4721334,-112.1964942,Maryvale,4.81706487
